"0","boundary","Static","Black","128.0","-2.5","0.0","256.0","5.0","",""
"1","boundary","Static","Black","-2.5","128.0","0.0","5.0","256.0","",""
"2","boundary","Static","Black","128.0","258.5","0.0","256.0","5.0","",""
"3","boundary","Static","Black","258.5","128.0","0.0","5.0","256.0","",""
"4","bar","Static","Black","70.4000015258789","70.82666778564453","0.0","76.8","5.12","",""
"5","circle","Dynamic","Gray","51.50004959106445","92.89117431640624","","","","","19.5"
"6","bar","Dynamic","Gray","56.19993209838867","114.95038604736328","8.708007226232439e-05","102.4","5.12","",""
"7","circle","Dynamic","Green","11.619916915893556","124.00726318359376","","","","","6.5"
"8","circle","Static","Black","51.5","243.5","","","","","12.5"
"9","bar","Static","Black","217.51611328125","30.388429641723636","0.0581776425242424","76.8","5.12","",""
"10","jar","Dynamic","Gray","214.3999938964844","37.31178283691406","0.0","38.53310265213535","74.62356567382812","25.6",""
"11","circle","Dynamic","Blue","214.3999938964844","53.66053009033203","","","","","8.5"
"12","User Circle","Dynamic","Red","114.0","143.0","","","","","26.0"
